FIR_BP_sample,Moving_Averaged_sample,Deriv_sample,peak,sample_number 
1564,0,-2,0,42134
1567,0,-2,0,42135
1571,0,-2,0,42136
1575,0,-1,0,42137
1578,0,-1,0,42138
1581,0,-1,0,42139
1581,0,-1,0,42140
1581,0,-1,0,42141
1579,0,-1,0,42142
1577,0,-1,0,42143
1575,0,-1,0,42144
1573,0,-1,0,42145
1572,0,-1,0,42146
1573,0,-1,0,42147
1574,0,-1,0,42148
1575,0,-1,0,42149
1577,0,-1,0,42150
1578,0,-1,0,42151
1579,0,-1,0,42152
1580,0,-1,0,42153
1579,0,-1,0,42154
1579,0,-1,0,42155
1578,0,0,0,42156
1577,0,0,0,42157
1576,0,0,0,42158
1576,0,0,0,42159
1576,0,0,0,42160
1576,0,0,0,42161
1577,0,0,0,42162
1577,0,0,0,42163
1578,0,0,0,42164
1578,0,0,0,42165
1579,0,0,0,42166
1579,0,0,0,42167
1580,0,0,0,42168
1580,0,0,0,42169
1581,0,0,0,42170
1583,0,0,0,42171
1584,0,0,0,42172
1586,0,0,0,42173
1587,0,0,0,42174
1589,0,0,0,42175
1589,0,0,0,42176
1590,0,0,0,42177
1590,0,0,0,42178
1590,0,0,0,42179
1590,0,0,0,42180
1590,0,0,0,42181
1591,0,0,0,42182
1592,0,0,0,42183
1593,0,0,0,42184
1595,0,0,0,42185
1597,0,0,0,42186
1599,0,0,0,42187
1600,0,0,0,42188
1600,0,0,0,42189
1599,0,0,0,42190
1598,0,0,0,42191
1597,0,0,0,42192
1595,0,0,0,42193
1595,0,0,0,42194
1595,0,0,0,42195
1596,0,0,0,42196
1599,0,0,0,42197
1601,0,0,0,42198
1604,0,0,0,42199
1607,0,0,0,42200
1608,0,0,0,42201
1609,0,0,0,42202
1609,0,0,0,42203
1608,0,0,0,42204
1607,0,0,0,42205
1605,0,0,0,42206
1604,0,0,0,42207
1603,0,0,0,42208
1603,0,0,0,42209
1604,0,0,0,42210
1604,0,0,0,42211
1606,0,0,0,42212
1608,0,0,0,42213
1611,0,0,0,42214
1615,0,0,0,42215
1620,0,0,0,42216
1626,0,0,0,42217
1633,0,0,0,42218
1639,0,0,0,42219
1646,0,0,0,42220
1650,0,0,0,42221
1653,0,0,0,42222
1653,0,0,0,42223
1650,0,0,0,42224
1645,0,0,0,42225
1640,0,0,0,42226
1636,0,0,0,42227
1634,0,0,0,42228
1636,0,0,0,42229
1641,0,0,0,42230
1648,0,0,0,42231
1655,0,0,0,42232
1661,0,0,0,42233
1662,0,0,0,42234
1657,0,0,0,42235
1646,0,0,0,42236
1630,0,1,0,42237
1612,0,1,0,42238
1593,1,1,0,42239
1577,1,1,0,42240
1566,1,1,0,42241
1560,1,1,0,42242
1560,1,1,0,42243
1565,2,1,0,42244
1572,2,1,0,42245
1580,2,1,0,42246
1587,2,1,0,42247
1593,2,1,0,42248
1597,2,1,0,42249
1599,2,1,0,42250
1600,2,1,0,42251
1599,2,1,0,42252
1597,2,1,0,42253
1595,3,1,0,42254
1592,3,1,0,42255
1589,3,1,0,42256
1586,3,1,0,42257
1584,3,1,0,42258
1584,4,1,0,42259
1584,4,1,0,42260
1586,4,1,0,42261
1589,4,1,0,42262
1592,5,1,0,42263
1594,5,1,0,42264
1596,5,1,0,42265
1596,5,1,0,42266
1594,5,1,0,42267
1591,5,1,0,42268
1588,5,1,0,42269
1584,5,1,0,42270
1582,5,1,0,42271
1581,5,1,0,42272
1581,5,1,0,42273
1583,5,1,0,42274
1587,5,1,0,42275
1592,5,1,0,42276
1596,5,1,0,42277
1600,5,1,0,42278
1602,6,1,0,42279
1603,6,1,0,42280
1603,6,1,0,42281
1602,6,1,0,42282
1600,6,1,0,42283
1599,6,2,0,42284
1599,6,3,0,42285
1599,6,4,0,42286
1600,6,5,0,42287
1602,6,7,0,42288
1605,6,9,0,42289
1607,7,11,0,42290
1610,7,12,0,42291
1613,7,13,0,42292
1617,7,13,0,42293
1621,7,13,0,42294
1626,8,13,0,42295
1630,8,15,0,42296
1635,8,19,0,42297
1638,8,27,0,42298
1641,8,37,0,42299
1642,9,52,0,42300
1641,10,69,0,42301
1640,12,89,0,42302
1638,16,109,0,42303
1636,20,127,0,42304
1634,25,143,0,42305
1632,30,156,0,42306
1631,34,164,0,42307
1630,37,169,0,42308
1629,39,170,0,42309
1629,39,170,0,42310
1631,39,171,0,42311
1634,40,174,0,42312
1639,44,183,0,42313
1646,55,199,0,42314
1655,73,223,0,42315
1665,100,256,0,42316
1676,137,297,0,42317
1686,180,344,0,42318
1694,229,396,0,42319
1700,279,449,0,42320
1704,326,501,0,42321
1704,366,549,0,42322
1703,397,589,0,42323
1699,418,621,0,42324
1694,429,645,0,42325
1688,432,659,0,42326
1681,432,666,0,42327
1674,434,667,0,42328
1665,443,666,0,42329
1643,507,666,0,42330
1630,567,673,0,42331
1616,649,688,0,42332
1601,751,710,0,42333
1588,870,739,0,42334
1576,1000,774,0,42335
1567,1132,811,0,42336
1562,1262,850,0,42337
1560,1381,886,0,42338
1562,1483,917,0,42339
1565,1565,942,0,42340
1571,1626,961,0,42341
1576,1665,974,0,42342
1581,1687,981,0,42343
1585,1695,985,0,42344
1588,1696,987,0,42345
1590,1697,987,0,42346
1591,1704,987,0,42347
1592,1724,987,0,42348
1594,1760,988,0,42349
1596,1815,987,0,42350
1600,1889,984,0,42351
1603,1980,977,0,42352
1606,2085,965,0,42353
1608,2199,946,0,42354
1609,2316,921,0,42355
1607,2430,890,0,42356
1603,2537,852,0,42357
1596,2633,810,0,42358
1589,2715,767,0,42359
1582,2781,723,0,42360
1576,2831,683,0,42361
1571,2866,649,0,42362
1568,2887,621,0,42363
1565,2898,601,0,42364
1561,2902,588,0,42365
1553,2903,582,0,42366
1539,2903,581,0,42367
1519,2905,580,0,42368
1494,2910,579,0,42369
1466,2920,571,0,42370
1443,2934,556,0,42371
1432,2954,531,0,42372
1444,2977,494,0,42373
1486,3002,447,0,42374
1567,3027,391,0,42375
1688,3051,329,0,42376
1848,3072,265,0,42377
2036,3091,202,0,42378
2238,3107,144,0,42379
2437,3119,93,0,42380
2610,3129,51,0,42381
2740,3137,17,0,42382
2809,3144,-10,0,42383
2807,3148,-30,0,42384
2731,3148,-48,1,42385
2583,3145,-66,1,42386
2373,3134,-86,0,42387
2116,3116,-112,0,42388
1829,3089,-145,0,42389
1534,3052,-186,0,42390
1248,3009,-234,0,42391
990,2960,-288,0,42392
775,2910,-344,0,42393
614,2864,-402,0,42394
512,2823,-457,0,42395
469,2792,-507,0,42396
480,2772,-550,0,42397
535,2761,-584,0,42398
621,2758,-610,0,42399
725,2758,-627,0,42400
834,2756,-638,0,42401
937,2746,-644,0,42402
1028,2724,-649,0,42403
1104,2683,-656,0,42404
1167,2623,-666,0,42405
1222,2542,-683,0,42406
1274,2440,-706,0,42407
1328,2321,-736,0,42408
1389,2192,-770,0,42409
1456,2060,-807,0,42410
1528,1931,-845,0,42411
1601,1812,-880,0,42412
1668,1710,-910,0,42413
1726,1628,-935,0,42414
1769,1567,-954,0,42415
1796,1528,-966,0,42416
1807,1506,-974,0,42417
1804,1498,-977,0,42418
1792,1497,-979,0,42419
1774,1497,-980,0,42420
1755,1491,-980,0,42421
1739,1472,-980,0,42422
1726,1437,-980,0,42423
1718,1383,-980,0,42424
1715,1310,-976,0,42425
1716,1221,-970,0,42426
1718,1118,-957,0,42427
1721,1005,-939,0,42428
1723,890,-914,0,42429
1725,777,-883,0,42430
1725,672,-846,0,42431
1724,577,-805,0,42432
1723,496,-764,0,42433
1723,430,-722,0,42434
1723,381,-684,0,42435
1725,346,-652,0,42436
1727,324,-625,0,42437
1730,313,-606,0,42438
1733,309,-594,0,42439
1736,308,-588,0,42440
1737,308,-587,0,42441
1737,306,-587,0,42442
1736,301,-588,0,42443
1734,291,-585,0,42444
1731,276,-578,0,42445
1728,257,-564,0,42446
1725,233,-542,0,42447
1723,207,-513,0,42448
1723,180,-477,0,42449
1724,152,-436,0,42450
1727,126,-391,0,42451
1731,103,-345,0,42452
1736,82,-300,0,42453
1741,66,-258,0,42454
1746,53,-219,0,42455
1750,43,-187,0,42456
1753,36,-160,0,42457
1754,32,-140,0,42458
1753,30,-126,0,42459
1750,29,-117,0,42460
1745,29,-113,0,42461
1741,29,-111,0,42462
1736,29,-111,0,42463
1732,29,-111,0,42464
1730,29,-110,0,42465
1730,29,-108,0,42466
1732,29,-104,0,42467
1737,29,-98,0,42468
1742,29,-91,0,42469
1748,29,-81,0,42470
1754,29,-71,0,42471
1759,30,-60,0,42472
1762,30,-49,0,42473
1763,31,-38,0,42474
1763,31,-30,0,42475
1762,31,-21,0,42476
1761,32,-15,0,42477
1762,32,-10,0,42478
1763,32,-6,0,42479
1766,32,-4,0,42480
1771,32,-3,0,42481
1777,31,-3,0,42482
1785,31,-3,0,42483
1792,31,-4,0,42484
1798,31,-4,0,42485
1804,31,-5,0,42486
1808,31,-5,0,42487
1811,31,-6,0,42488
1812,31,-6,0,42489
1811,31,-6,0,42490
1808,31,-7,0,42491
1806,30,-7,0,42492
1803,30,-7,0,42493
1801,30,-7,0,42494
1800,29,-7,0,42495
1800,28,-7,0,42496
1802,27,-8,0,42497
1804,26,-8,0,42498
1807,24,-8,0,42499
1810,23,-8,0,42500
1811,21,-8,0,42501
1812,20,-8,0,42502
1812,18,-8,0,42503
1811,17,-7,0,42504
1810,16,-7,0,42505
1810,15,-7,0,42506
1810,14,-6,0,42507
1811,13,-6,0,42508
1813,13,-6,0,42509
1815,13,-6,0,42510
1816,13,-6,0,42511
1816,13,-6,0,42512
1814,13,-6,0,42513
1809,13,-6,0,42514
1802,13,-5,0,42515
1794,13,-5,0,42516
1785,14,-5,0,42517
1776,14,-5,0,42518
1769,14,-5,0,42519
1762,14,-4,0,42520
1757,15,-4,0,42521
1753,15,-3,0,42522
1748,15,-3,0,42523
1743,16,-2,0,42524
1737,16,-2,0,42525
1728,16,-1,0,42526
1718,16,-1,0,42527
1707,17,0,0,42528
1694,17,0,0,42529
1681,17,0,0,42530
1667,17,0,0,42531
1653,18,0,0,42532
1640,18,0,0,42533
1626,18,0,0,42534
1613,17,0,0,42535
1601,17,0,0,42536
1589,17,0,0,42537
1577,17,0,0,42538
1567,17,0,0,42539
1558,17,0,0,42540
1550,16,0,0,42541
1542,16,0,0,42542
1536,16,0,0,42543
1530,16,0,0,42544
1524,16,0,0,42545
1518,15,0,0,42546
1513,15,0,0,42547
1508,15,0,0,42548
1504,15,0,0,42549
1500,15,0,0,42550
1497,15,0,0,42551
1495,15,0,0,42552
1494,15,0,0,42553
1494,15,0,0,42554
1493,15,0,0,42555
1493,15,0,0,42556
1493,15,-1,0,42557
1493,15,0,0,42558
1493,15,0,0,42559
1493,15,0,0,42560
1495,16,0,0,42561
1497,16,0,0,42562
1500,16,0,0,42563
1503,17,0,0,42564
1507,17,0,0,42565
1512,17,0,0,42566
1516,18,0,0,42567
1519,18,0,0,42568
1521,18,1,0,42569
1521,18,1,0,42570
1520,18,1,0,42571
1518,18,1,0,42572
1515,18,1,0,42573
1512,17,1,0,42574
1509,17,0,0,42575
1508,17,0,0,42576
1507,17,0,0,42577
1508,17,0,0,42578
1511,17,0,0,42579
1514,17,0,0,42580
1519,17,0,0,42581
1523,17,0,0,42582
1528,17,0,0,42583
1532,17,0,0,42584
1536,17,0,0,42585
1539,18,-1,0,42586
1542,18,-1,0,42587
1544,18,-1,0,42588
1547,18,-1,0,42589
1548,18,-2,0,42590
1550,18,-2,0,42591
1552,17,-1,0,42592
1553,17,-1,0,42593
1554,17,-1,0,42594
1554,17,-1,0,42595
1554,17,-1,0,42596
1554,17,-1,0,42597
1554,16,-1,0,42598
1554,16,-1,0,42599
1553,16,-1,0,42600
1553,16,-1,0,42601
1553,16,-1,0,42602
1553,15,-1,0,42603
1553,15,-1,0,42604
1553,15,-2,0,42605
1553,15,-2,0,42606
1554,15,-2,0,42607
1554,15,-2,0,42608
1554,16,-2,0,42609
1555,16,-3,0,42610
1555,16,-3,0,42611
1556,16,-3,0,42612
1557,16,-3,0,42613
1558,16,-4,0,42614
1559,16,-3,0,42615
1559,16,-4,0,42616
1560,16,-4,0,42617
1560,16,-4,0,42618
1560,15,-4,0,42619
1561,15,-4,0,42620
1562,15,-4,0,42621
1563,14,-4,0,42622
1564,14,-4,0,42623
1565,14,-4,0,42624
1565,13,-4,0,42625
1564,13,-4,0,42626
1563,12,-4,0,42627
1562,12,-4,0,42628
1561,11,-4,0,42629
1560,11,-4,0,42630
1560,10,-4,0,42631
1562,10,-4,0,42632
1564,9,-4,0,42633
1568,9,-4,0,42634
1571,9,-4,0,42635
1575,8,-4,0,42636
1578,8,-4,0,42637
1580,7,-4,0,42638
1581,7,-4,0,42639
1580,7,-4,0,42640
1579,7,-4,0,42641
1577,6,-4,0,42642
1574,6,-4,0,42643
1572,6,-4,0,42644
1572,6,-4,0,42645
1572,6,-4,0,42646
1573,7,-4,0,42647
1574,7,-4,0,42648
1576,7,-4,0,42649
1578,7,-4,0,42650
1579,7,-4,0,42651
1580,7,-3,0,42652
1579,7,-3,0,42653
1579,6,-3,0,42654
1578,6,-3,0,42655
1577,6,-2,0,42656
1576,6,-2,0,42657
1575,6,-2,0,42658
1575,6,-2,0,42659
1575,6,-2,0,42660
1576,5,-2,0,42661
1576,5,-2,0,42662
1577,5,-2,0,42663
1577,5,-2,0,42664
1578,5,-2,0,42665
1578,5,-2,0,42666
1579,4,-2,0,42667
1579,4,-2,0,42668
1580,4,-2,0,42669
1582,4,-2,0,42670
1583,4,-2,0,42671
1585,4,-2,0,42672
1587,4,-2,0,42673
1588,4,-2,0,42674
1589,4,-2,0,42675
1589,4,-2,0,42676
1589,4,-2,0,42677
1589,3,-2,0,42678
1589,3,-2,0,42679
1589,3,-2,0,42680
1590,3,-2,0,42681
1591,3,-2,0,42682
1593,3,-2,0,42683
1595,3,-1,0,42684
1597,3,-1,0,42685
1598,3,-1,0,42686
1599,3,-1,0,42687
1599,3,-1,0,42688
1599,3,-1,0,42689
1597,3,-1,0,42690
1596,3,-1,0,42691
1595,3,-1,0,42692
1594,3,-1,0,42693
1595,3,-1,0,42694
1596,3,-1,0,42695
1599,3,-1,0,42696
1602,3,-1,0,42697
1605,3,-1,0,42698
1607,3,-1,0,42699
1609,3,-1,0,42700
1610,3,-1,0,42701
1609,3,-1,0,42702
1608,3,-1,0,42703
1607,3,-1,0,42704
1606,3,-1,0,42705
1605,3,-1,0,42706
1604,3,-1,0,42707
1604,3,-1,0,42708
1604,3,-1,0,42709
1605,2,-1,0,42710
1606,2,-1,0,42711
1608,2,-1,0,42712
1611,2,-1,0,42713
1615,2,-1,0,42714
1620,2,-1,0,42715
1626,2,-1,0,42716
1633,2,-1,0,42717
1640,2,-1,0,42718
1646,2,-1,0,42719
1651,2,-1,0,42720
1654,2,-1,0,42721
1654,2,-1,0,42722
1651,2,-1,0,42723
1646,2,-1,0,42724
1640,2,-1,0,42725
1636,2,-1,0,42726
1634,2,-1,0,42727
1635,2,-1,0,42728
1640,2,-1,0,42729
1647,2,-1,0,42730
1655,2,-1,0,42731
1660,2,-1,0,42732
1661,2,-1,0,42733
1657,1,-1,0,42734
1646,1,-1,0,42735
1630,1,-1,0,42736
1611,1,-1,0,42737
1593,1,-1,0,42738
1577,1,-1,0,42739
1566,1,-1,0,42740
1560,1,-1,0,42741
1560,1,-1,0,42742
1564,1,-1,0,42743
1571,1,-1,0,42744
1579,1,-1,0,42745
1587,1,-1,0,42746
1593,1,-1,0,42747
1598,1,-1,0,42748
1601,1,-1,0,42749
1602,1,-1,0,42750
1601,1,-1,0,42751
1599,1,-1,0,42752
1596,1,-1,0,42753
1592,1,-1,0,42754
1589,1,0,0,42755
1586,1,0,0,42756
1584,1,0,0,42757
1584,1,0,0,42758
1584,0,0,0,42759
1587,0,0,0,42760
1590,0,0,0,42761
1593,0,0,0,42762
1595,0,0,0,42763
1597,0,0,0,42764
1597,0,0,0,42765
1595,1,0,0,42766
1592,1,0,0,42767
1589,1,0,0,42768
1585,1,0,0,42769
1582,1,0,0,42770
1581,1,1,0,42771
1582,2,1,0,42772
1584,2,1,0,42773
1588,2,1,0,42774
1592,2,1,0,42775
1597,2,1,0,42776
1600,3,1,0,42777
1603,3,1,0,42778
1604,3,1,0,42779
1603,3,1,0,42780
1602,3,1,0,42781
1600,3,2,0,42782
1599,3,3,0,42783
1598,3,3,0,42784
1599,3,5,0,42785
1600,3,7,0,42786
1602,3,9,0,42787
1604,4,11,0,42788
1607,4,12,0,42789
1610,4,13,0,42790
1613,5,13,0,42791
1617,5,14,0,42792
1621,5,14,0,42793
1625,6,14,0,42794
1630,6,16,0,42795
1634,6,21,0,42796
1638,6,29,0,42797
1640,6,40,0,42798
1641,7,55,0,42799
1641,8,73,0,42800
1639,10,93,0,42801
1637,14,113,0,42802
1635,18,132,0,42803
1633,23,148,0,42804
1631,28,161,0,42805
1630,32,169,0,42806
1629,35,173,0,42807
1629,36,175,0,42808
1629,37,175,0,42809
1631,37,175,0,42810
1634,38,179,0,42811
1639,44,188,0,42812
1646,55,204,0,42813
1655,75,229,0,42814
1665,103,263,0,42815
1676,141,304,0,42816
1686,187,353,0,42817
1694,237,406,0,42818
1700,287,460,0,42819
1704,334,513,0,42820
1704,375,561,0,42821
1703,406,603,0,42822
1699,427,636,0,42823
1694,437,661,0,42824
1688,441,675,0,42825
1682,441,682,0,42826
1674,443,683,0,42827
1655,475,680,0,42828
1643,516,682,0,42829
1630,579,690,0,42830
1616,663,704,0,42831
1601,767,726,0,42832
1588,889,755,0,42833
1577,1022,789,0,42834
1568,1157,826,0,42835
1563,1289,863,0,42836
1561,1411,897,0,42837
1563,1516,927,0,42838
1566,1600,951,0,42839
1572,1663,968,0,42840
1577,1703,980,0,42841
1582,1725,987,0,42842
1586,1732,989,0,42843
1589,1733,991,0,42844
1591,1734,991,0,42845
1592,1741,991,0,42846
1593,1762,991,0,42847
1595,1798,991,0,42848
1597,1853,990,0,42849
1600,1927,987,0,42850
1604,2017,980,0,42851
1607,2122,967,0,42852
1609,2234,947,0,42853
1609,2348,921,0,42854
1607,2460,889,0,42855
1603,2565,849,0,42856
1597,2658,805,0,42857
1590,2738,761,0,42858
1583,2802,716,0,42859
1577,2850,674,0,42860
1572,2884,638,0,42861
1569,2905,609,0,42862
1566,2916,588,0,42863
1561,2920,576,0,42864
1553,2921,570,0,42865
1540,2920,569,0,42866
1520,2922,569,0,42867
1494,2926,567,0,42868
1467,2936,560,0,42869
1444,2949,544,0,42870
1433,2968,518,0,42871
1444,2990,481,0,42872
1486,3013,433,0,42873
1566,3037,377,0,42874
1686,3060,315,0,42875
1845,3081,251,0,42876
2033,3098,190,0,42877
2235,3113,133,0,42878
2434,3125,82,0,42879
2608,3135,41,0,42880
2738,3144,8,0,42881
2807,3151,-18,0,42882
2806,3155,-38,0,42883
2729,3157,-55,1,42884
2581,3153,-73,1,42885
2371,3142,-94,0,42886
2113,3123,-120,0,42887
1827,3094,-154,0,42888
1531,3056,-195,0,42889
1246,3011,-244,0,42890
988,2961,-299,0,42891
774,2911,-357,0,42892
613,2864,-415,0,42893
512,2824,-471,0,42894
469,2793,-522,0,42895
479,2772,-564,0,42896
534,2762,-599,0,42897
620,2759,-625,0,42898
724,2758,-642,0,42899
833,2757,-652,0,42900
935,2747,-658,0,42901
1026,2724,-662,0,42902
1101,2683,-669,0,42903
1164,2621,-681,0,42904
1219,2537,-698,0,42905
1272,2433,-721,0,42906
1327,2312,-750,0,42907
1388,2180,-784,0,42908
1456,2045,-821,0,42909
1528,1913,-858,0,42910
1601,1791,-891,0,42911
1668,1687,-920,0,42912
1725,1603,-944,0,42913
1768,1540,-961,0,42914
1795,1499,-972,0,42915
1805,1478,-979,0,42916
1802,1470,-982,0,42917
1790,1470,-984,0,42918
1772,1470,-984,0,42919
1753,1463,-984,0,42920
1736,1443,-985,0,42921
1724,1408,-985,0,42922
1717,1354,-984,0,42923
1714,1282,-981,0,42924
1715,1193,-974,0,42925
1718,1090,-961,0,42926
1721,980,-942,0,42927
1724,867,-916,0,42928
1726,756,-883,0,42929
1726,653,-844,0,42930
1726,560,-802,0,42931
1725,481,-759,0,42932
1724,417,-716,0,42933
1725,369,-676,0,42934
1726,335,-642,0,42935
1728,314,-615,0,42936
1731,302,-595,0,42937
1734,298,-583,0,42938
1736,297,-577,0,42939
1737,297,-576,0,42940
1737,296,-577,0,42941
1736,291,-578,0,42942
1733,282,-575,0,42943
1730,268,-567,0,42944
1727,249,-553,0,42945
1724,227,-532,0,42946
1723,202,-503,0,42947
1722,176,-467,0,42948
1723,149,-426,0,42949
1726,124,-382,0,42950
1730,102,-337,0,42951
1735,82,-292,0,42952
1740,66,-251,0,42953
1745,53,-214,0,42954
1749,43,-182,0,42955
1752,36,-156,0,42956
1753,31,-137,0,42957
1752,28,-123,0,42958
1749,26,-114,0,42959
1745,26,-110,0,42960
1740,26,-108,0,42961
1735,26,-107,0,42962
1732,26,-108,0,42963
1730,26,-107,0,42964
1730,26,-105,0,42965
1732,26,-102,0,42966
1737,26,-96,0,42967
1743,26,-89,0,42968
1749,26,-80,0,42969
1754,26,-70,0,42970
1759,27,-60,0,42971
1762,27,-49,0,42972
1763,28,-39,0,42973
1763,28,-30,0,42974
1762,29,-22,0,42975
1761,29,-16,0,42976
1761,29,-11,0,42977
1763,30,-8,0,42978
1766,30,-5,0,42979
1771,29,-4,0,42980
1777,29,-3,0,42981
1784,29,-2,0,42982
1792,28,-3,0,42983
1799,28,-4,0,42984
1804,28,-4,0,42985
1809,28,-4,0,42986
1811,28,-5,0,42987
1812,28,-5,0,42988
1811,28,-5,0,42989
1809,28,-5,0,42990
1806,28,-5,0,42991
1803,27,-5,0,42992
1801,27,-5,0,42993
1799,26,-6,0,42994
1800,25,-6,0,42995
1801,24,-6,0,42996
1804,23,-6,0,42997
1807,22,-6,0,42998
1810,21,-6,0,42999
1812,19,-6,0,43000
1813,18,-7,0,43001
1813,17,-7,0,43002
1812,16,-6,0,43003
1811,15,-6,0,43004
1810,14,-6,0,43005
1810,14,-6,0,43006
1811,14,-6,0,43007
1812,14,-6,0,43008
1814,14,-6,0,43009
1815,14,-6,0,43010
1815,14,-6,0,43011
1813,14,-6,0,43012
1808,14,-6,0,43013
1801,14,-6,0,43014
1793,14,-6,0,43015
1784,14,-6,0,43016
1775,14,-5,0,43017
1767,14,-5,0,43018
1761,14,-4,0,43019
1756,14,-4,0,43020
1752,14,-4,0,43021
1747,14,-4,0,43022
1742,14,-3,0,43023
1736,14,-2,0,43024
1728,14,-2,0,43025
1718,14,-2,0,43026
1706,14,-2,0,43027
1694,14,-2,0,43028
1680,14,-2,0,43029
1666,14,-2,0,43030
1653,14,-2,0,43031
1639,14,-2,0,43032
1626,14,-2,0,43033
1613,14,-2,0,43034
1600,14,-3,0,43035
1588,14,-3,0,43036
1576,14,-3,0,43037
1566,13,-3,0,43038
1557,13,-3,0,43039
1549,13,-3,0,43040
1541,13,-3,0,43041
1535,12,-3,0,43042
1529,12,-3,0,43043
1524,12,-3,0,43044
1518,11,-3,0,43045
1513,11,-3,0,43046
1508,10,-3,0,43047
1504,10,-3,0,43048
1500,10,-3,0,43049
1498,9,-3,0,43050
1496,9,-3,0,43051
1495,8,-3,0,43052
1494,8,-3,0,43053
1494,8,-3,0,43054
1494,8,-3,0,43055
1494,8,-3,0,43056
1494,8,-3,0,43057
1494,8,-4,0,43058
1494,8,-4,0,43059
1495,8,-4,0,43060
1497,8,-4,0,43061
1500,8,-4,0,43062
1504,8,-4,0,43063
1508,8,-4,0,43064
1512,8,-4,0,43065
1516,8,-4,0,43066
1519,8,-4,0,43067
1521,8,-3,0,43068
1521,8,-3,0,43069
1520,8,-3,0,43070
1518,7,-3,0,43071
1515,7,-3,0,43072
1512,7,-2,0,43073
1510,7,-2,0,43074
1508,6,-2,0,43075
1508,6,-2,0,43076
1509,6,-2,0,43077
1511,5,-2,0,43078
1514,5,-2,0,43079
1519,5,-2,0,43080
1523,4,-2,0,43081
1528,4,-2,0,43082
1532,4,-2,0,43083
1536,4,-1,0,43084
1540,4,-1,0,43085
1543,4,-1,0,43086
1545,4,-1,0,43087
1548,4,-1,0,43088
1549,4,-1,0,43089
1551,4,-1,0,43090
1552,4,-1,0,43091
1553,4,-1,0,43092
1553,4,-1,0,43093
1554,4,0,0,43094
1554,4,0,0,43095
1554,5,0,0,43096
1553,5,0,0,43097
1553,5,0,0,43098
1553,5,0,0,43099
1553,5,0,0,43100
1553,6,0,0,43101
1553,6,0,0,43102
1553,6,0,0,43103
1553,6,1,0,43104
1553,6,1,0,43105
1553,7,1,0,43106
1554,7,1,0,43107
1554,7,1,0,43108
1555,7,1,0,43109
1556,7,1,0,43110
1557,7,0,0,43111
1558,7,0,0,43112
1559,7,0,0,43113
1559,7,0,0,43114
1560,7,0,0,43115
1560,7,0,0,43116
1560,7,0,0,43117
1561,7,0,0,43118
1561,7,0,0,43119
1562,7,0,0,43120
1563,7,0,0,43121
1564,7,0,0,43122
1565,7,0,0,43123
1565,7,-1,0,43124
1564,7,-1,0,43125
1563,7,-1,0,43126
1562,7,-1,0,43127
1560,6,-1,0,43128
1560,6,-1,0,43129
1560,6,-1,0,43130
1561,6,-1,0,43131
1564,6,-1,0,43132
1567,6,-1,0,43133
1572,6,-1,0,43134
1576,6,-1,0,43135
1579,6,-1,0,43136
1581,6,-1,0,43137
1581,6,-1,0,43138
1580,6,-1,0,43139
1578,6,-1,0,43140
1576,5,-1,0,43141
1573,5,-1,0,43142
1571,5,-1,0,43143
1571,5,-1,0,43144
1571,5,-1,0,43145
1572,5,-1,0,43146
1574,5,-1,0,43147
1576,5,-1,0,43148
1578,5,-1,0,43149
1579,5,-1,0,43150
1579,5,-1,0,43151
1579,5,-1,0,43152
1578,5,-1,0,43153
1577,5,-1,0,43154
1576,6,-1,0,43155
1576,6,-1,0,43156
1575,6,-1,0,43157
1575,6,-2,0,43158
1576,6,-2,0,43159
1576,6,-2,0,43160
1577,5,-2,0,43161
1577,5,-2,0,43162
1578,5,-2,0,43163
1578,5,-2,0,43164
1578,5,-2,0,43165
