#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2ABB
#Date Time: 2024-08-13 19:46:20.655
#Sample rate: 500Hz
#Samples: 4096

Time (s),Data,DV,MISO,MOSI,SCK
-1.38,2370,1,1,0,1
-1.378,2351,1,1,0,1
-1.376,2331,1,1,0,1
-1.374,2309,1,1,0,1
-1.372,2302,1,1,0,1
-1.37,2329,1,1,0,1
-1.368,2379,1,1,0,1
-1.366,2444,1,1,0,1
-1.364,2506,1,1,0,1
-1.362,2565,1,1,0,1
-1.36,2613,1,1,0,1
-1.358,2652,1,1,0,1
-1.356,2687,1,1,0,1
-1.354,2731,1,1,0,1
-1.352,2779,1,1,0,1
-1.35,2834,1,1,0,1
-1.348,2887,1,1,0,1
-1.346,2939,1,1,0,1
-1.344,2983,1,1,0,1
-1.342,3005,1,1,0,1
-1.34,2991,1,1,0,1
-1.338,2963,1,1,0,1
-1.336,2935,1,1,0,1
-1.334,2929,1,1,0,1
-1.332,2939,1,1,0,1
-1.33,2967,1,1,0,1
-1.328,3005,1,1,0,1
-1.326,3039,1,1,0,1
-1.324,3066,1,1,0,1
-1.322,3077,1,1,0,1
-1.32,3067,1,1,0,1
-1.318,3059,1,1,0,1
-1.316,3058,1,1,0,1
-1.314,3063,1,1,0,1
-1.312,3085,1,1,0,1
-1.31,3107,1,1,0,1
-1.308,3111,1,1,0,1
-1.306,3101,1,1,0,1
-1.304,3067,1,1,0,1
-1.302,3017,1,1,0,1
-1.3,2958,1,1,0,1
-1.298,2893,1,1,0,1
-1.296,2835,1,1,0,1
-1.294,2777,1,1,0,1
-1.292,2719,1,1,0,1
-1.29,2667,1,1,0,1
-1.288,2619,1,1,0,1
-1.286,2577,1,1,0,1
-1.284,2546,1,1,0,1
-1.282,2529,1,1,0,1
-1.28,2533,1,1,0,1
-1.278,2547,1,1,0,1
-1.276,2567,1,1,0,1
-1.274,2581,1,1,0,1
-1.272,2577,1,1,0,1
-1.27,2546,1,1,0,1
-1.268,2511,1,1,0,1
-1.266,2489,1,1,0,1
-1.264,2474,1,1,0,1
-1.262,2479,1,1,0,1
-1.26,2510,1,1,0,1
-1.258,2538,1,1,0,1
-1.256,2568,1,1,0,1
-1.254,2626,1,1,0,1
-1.252,2722,1,1,0,1
-1.25,2871,1,1,0,1
-1.248,3102,1,1,0,1
-1.246,3386,1,1,0,1
-1.244,3677,1,1,0,1
-1.242,3918,1,1,0,1
-1.24,4047,1,1,0,1
-1.238,4055,1,1,0,1
-1.236,3943,1,1,0,1
-1.234,3746,1,1,0,1
-1.232,3493,1,1,0,1
-1.23,3213,1,1,0,1
-1.228,2921,1,1,0,1
-1.226,2626,1,1,0,1
-1.224,2325,1,1,0,1
-1.222,2034,1,1,0,1
-1.22,1771,1,1,0,1
-1.218,1551,1,1,0,1
-1.216,1381,1,1,0,1
-1.214,1259,1,1,0,1
-1.212,1177,1,1,0,1
-1.21,1123,1,1,0,1
-1.208,1084,1,1,0,1
-1.206,1048,1,1,0,1
-1.204,1013,1,1,0,1
-1.202,990,1,1,0,1
-1.2,994,1,1,0,1
-1.198,1037,1,1,0,1
-1.196,1105,1,1,0,1
-1.194,1181,1,1,0,1
-1.192,1249,1,1,0,1
-1.19,1311,1,1,0,1
-1.188,1365,1,1,0,1
-1.186,1413,1,1,0,1
-1.184,1469,1,1,0,1
-1.182,1541,1,1,0,1
-1.18,1622,1,1,0,1
-1.178,1711,1,1,0,1
-1.176,1791,1,1,0,1
-1.174,1858,1,1,0,1
-1.172,1899,1,1,0,1
-1.17,1918,1,1,0,1
-1.168,1942,1,1,0,1
-1.166,1991,1,1,0,1
-1.164,2057,1,1,0,1
-1.162,2121,1,1,0,1
-1.16,2170,1,1,0,1
-1.158,2191,1,1,0,1
-1.156,2171,1,1,0,1
-1.154,2119,1,1,0,1
-1.152,2033,1,1,0,1
-1.15,1939,1,1,0,1
-1.148,1869,1,1,0,1
-1.146,1842,1,1,0,1
-1.144,1862,1,1,0,1
-1.142,1905,1,1,0,1
-1.14,1938,1,1,0,1
-1.138,1937,1,1,0,1
-1.136,1907,1,1,0,1
-1.134,1866,1,1,0,1
-1.132,1823,1,1,0,1
-1.13,1783,1,1,0,1
-1.128,1749,1,1,0,1
-1.126,1725,1,1,0,1
-1.124,1700,1,1,0,1
-1.122,1660,1,1,0,1
-1.12,1612,1,1,0,1
-1.118,1569,1,1,0,1
-1.116,1541,1,1,0,1
-1.114,1535,1,1,0,1
-1.112,1554,1,1,0,1
-1.11,1580,1,1,0,1
-1.108,1599,1,1,0,1
-1.106,1603,1,1,0,1
-1.104,1591,1,1,0,1
-1.102,1583,1,1,0,1
-1.1,1584,1,1,0,1
-1.098,1595,1,1,0,1
-1.096,1620,1,1,0,1
-1.094,1651,1,1,0,1
-1.092,1678,1,1,0,1
-1.09,1687,1,1,0,1
-1.088,1678,1,1,0,1
-1.086,1660,1,1,0,1
-1.084,1654,1,1,0,1
-1.082,1673,1,1,0,1
-1.08,1713,1,1,0,1
-1.078,1766,1,1,0,1
-1.076,1817,1,1,0,1
-1.074,1854,1,1,0,1
-1.072,1868,1,1,0,1
-1.07,1861,1,1,0,1
-1.068,1851,1,1,0,1
-1.066,1849,1,1,0,1
-1.064,1866,1,1,0,1
-1.062,1892,1,1,0,1
-1.06,1913,1,1,0,1
-1.058,1911,1,1,0,1
-1.056,1886,1,1,0,1
-1.054,1843,1,1,0,1
-1.052,1800,1,1,0,1
-1.05,1785,1,1,0,1
-1.048,1799,1,1,0,1
-1.046,1831,1,1,0,1
-1.044,1867,1,1,0,1
-1.042,1896,1,1,0,1
-1.04,1896,1,1,0,1
-1.038,1863,1,1,0,1
-1.036,1819,1,1,0,1
-1.034,1794,1,1,0,1
-1.032,1799,1,1,0,1
-1.03,1819,1,1,0,1
-1.028,1843,1,1,0,1
-1.026,1859,1,1,0,1
-1.024,1867,1,1,0,1
-1.022,1875,1,1,0,1
-1.02,1891,1,1,0,1
-1.018,1918,1,1,0,1
-1.016,1955,1,1,0,1
-1.014,1993,1,1,0,1
-1.012,2027,1,1,0,1
-1.01,2047,1,1,0,1
-1.008,2045,1,1,0,1
-1.006,2015,1,1,0,1
-1.004,1966,1,1,0,1
-1.002,1919,1,1,0,1
-1,1901,1,1,0,1
-0.998,1917,1,1,0,1
-0.996,1957,1,1,0,1
-0.994,1999,1,1,0,1
-0.992,2027,1,1,0,1
-0.99,2021,1,1,0,1
-0.988,1969,1,1,0,1
-0.986,1885,1,1,0,1
-0.984,1807,1,1,0,1
-0.982,1777,1,1,0,1
-0.98,1799,1,1,0,1
-0.978,1846,1,1,0,1
-0.976,1901,1,1,0,1
-0.974,1942,1,1,0,1
-0.972,1966,1,1,0,1
-0.97,1982,1,1,0,1
-0.968,1998,1,1,0,1
-0.966,2021,1,1,0,1
-0.964,2043,1,1,0,1
-0.962,2058,1,1,0,1
-0.96,2065,1,1,0,1
-0.958,2059,1,1,0,1
-0.956,2026,1,1,0,1
-0.954,1966,1,1,0,1
-0.952,1913,1,1,0,1
-0.95,1895,1,1,0,1
-0.948,1902,1,1,0,1
-0.946,1916,1,1,0,1
-0.944,1925,1,1,0,1
-0.9419999999999999,1903,1,1,0,1
-0.9399999999999999,1857,1,1,0,1
-0.9379999999999999,1791,1,1,0,1
-0.9360000000000001,1715,1,1,0,1
-0.9340000000000001,1650,1,1,0,1
-0.9320000000000001,1618,1,1,0,1
-0.93,1611,1,1,0,1
-0.928,1605,1,1,0,1
-0.926,1572,1,1,0,1
-0.924,1510,1,1,0,1
-0.922,1434,1,1,0,1
-0.92,1378,1,1,0,1
-0.918,1378,1,1,0,1
-0.916,1452,1,1,0,1
-0.914,1591,1,1,0,1
-0.912,1757,1,1,0,1
-0.91,1914,1,1,0,1
-0.908,2038,1,1,0,1
-0.906,2114,1,1,0,1
-0.904,2137,1,1,0,1
-0.902,2124,1,1,0,1
-0.9,2084,1,1,0,1
-0.898,2041,1,1,0,1
-0.896,2017,1,1,0,1
-0.894,2006,1,1,0,1
-0.892,1999,1,1,0,1
-0.89,1990,1,1,0,1
-0.888,1961,1,1,0,1
-0.886,1903,1,1,0,1
-0.884,1835,1,1,0,1
-0.882,1791,1,1,0,1
-0.88,1777,1,1,0,1
-0.878,1775,1,1,0,1
-0.876,1777,1,1,0,1
-0.874,1766,1,1,0,1
