#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2ABB
#Date Time: 2024-08-13 19:42:37.619
#Sample rate: 500Hz
#Samples: 4096

Time (s),Data,DV,MISO,MOSI,SCK
-1.112,2189,1,1,0,1
-1.11,2557,1,1,0,1
-1.108,2857,1,1,0,1
-1.106,2941,1,1,0,1
-1.104,2686,1,1,0,1
-1.102,2249,1,1,0,1
-1.1,1939,1,1,0,1
-1.098,1847,1,1,0,1
-1.096,2014,1,1,0,1
-1.094,2383,1,1,0,1
-1.092,2733,1,1,0,1
-1.09,2927,1,1,0,1
-1.088,2799,1,1,0,1
-1.086,2391,1,1,0,1
-1.084,2011,1,1,0,1
-1.082,1833,1,1,0,1
-1.08,1885,1,1,0,1
-1.078,2181,1,1,0,1
-1.076,2525,1,1,0,1
-1.074,2779,1,1,0,1
-1.072,2775,1,1,0,1
-1.07,2457,1,1,0,1
-1.068,2062,1,1,0,1
-1.066,1835,1,1,0,1
-1.064,1820,1,1,0,1
-1.062,2061,1,1,0,1
-1.06,2413,1,1,0,1
-1.058,2697,1,1,0,1
-1.056,2762,1,1,0,1
-1.054,2487,1,1,0,1
-1.052,2030,1,1,0,1
-1.05,1702,1,1,0,1
-1.048,1585,1,1,0,1
-1.046,1718,1,1,0,1
-1.044,2047,1,1,0,1
-1.042,2362,1,1,0,1
-1.04,2519,1,1,0,1
-1.038,2359,1,1,0,1
-1.036,1923,1,1,0,1
-1.034,1527,1,1,0,1
-1.032,1342,1,1,0,1
-1.03,1397,1,1,0,1
-1.028,1701,1,1,0,1
-1.026,2053,1,1,0,1
-1.024,2298,1,1,0,1
-1.022,2274,1,1,0,1
-1.02,1925,1,1,0,1
-1.018,1507,1,1,0,1
-1.016,1268,1,1,0,1
-1.014,1252,1,1,0,1
-1.012,1493,1,1,0,1
-1.01,1849,1,1,0,1
-1.008,2135,1,1,0,1
-1.006,2211,1,1,0,1
-1.004,1949,1,1,0,1
-1.002,1513,1,1,0,1
-1,1205,1,1,0,1
-0.998,1110,1,1,0,1
-0.996,1272,1,1,0,1
-0.994,1630,1,1,0,1
-0.992,1969,1,1,0,1
-0.99,2153,1,1,0,1
-0.988,2019,1,1,0,1
-0.986,1619,1,1,0,1
-0.984,1266,1,1,0,1
-0.982,1126,1,1,0,1
-0.98,1223,1,1,0,1
-0.978,1559,1,1,0,1
-0.976,1931,1,1,0,1
-0.974,2193,1,1,0,1
-0.972,2179,1,1,0,1
-0.97,1841,1,1,0,1
-0.968,1435,1,1,0,1
-0.966,1215,1,1,0,1
-0.964,1219,1,1,0,1
-0.962,1482,1,1,0,1
-0.96,1866,1,1,0,1
-0.958,2185,1,1,0,1
-0.956,2291,1,1,0,1
-0.954,2058,1,1,0,1
-0.952,1638,1,1,0,1
-0.95,1347,1,1,0,1
-0.948,1269,1,1,0,1
-0.946,1446,1,1,0,1
-0.944,1815,1,1,0,1
-0.9419999999999999,2162,1,1,0,1
-0.9399999999999999,2347,1,1,0,1
-0.9379999999999999,2215,1,1,0,1
-0.9360000000000001,1809,1,1,0,1
-0.9340000000000001,1443,1,1,0,1
-0.9320000000000001,1281,1,1,0,1
-0.93,1355,1,1,0,1
-0.928,1674,1,1,0,1
-0.926,2035,1,1,0,1
-0.924,2291,1,1,0,1
-0.922,2271,1,1,0,1
-0.92,1929,1,1,0,1
-0.918,1519,1,1,0,1
-0.916,1295,1,1,0,1
-0.914,1295,1,1,0,1
-0.912,1559,1,1,0,1
-0.91,1945,1,1,0,1
-0.908,2264,1,1,0,1
-0.906,2370,1,1,0,1
-0.904,2134,1,1,0,1
-0.902,1717,1,1,0,1
-0.9,1424,1,1,0,1
-0.898,1335,1,1,0,1
-0.896,1493,1,1,0,1
-0.894,1838,1,1,0,1
-0.892,2163,1,1,0,1
-0.89,2335,1,1,0,1
-0.888,2197,1,1,0,1
-0.886,1801,1,1,0,1
-0.884,1454,1,1,0,1
-0.882,1314,1,1,0,1
-0.88,1405,1,1,0,1
-0.878,1734,1,1,0,1
-0.876,2099,1,1,0,1
-0.874,2356,1,1,0,1
-0.872,2341,1,1,0,1
-0.87,2002,1,1,0,1
-0.868,1602,1,1,0,1
-0.866,1387,1,1,0,1
-0.864,1397,1,1,0,1
-0.862,1667,1,1,0,1
-0.86,2053,1,1,0,1
