#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2ABB
#Date Time: 2024-08-13 19:39:39.188
#Sample rate: 511.999Hz
#Samples: 4096

Time (s),Data,DV,MISO,MOSI,SCK
-0.9589868300000001,2150,1,1,0,1
-0.9570337,2143,1,1,0,1
-0.95508057,2134,1,1,0,1
-0.95312744,2119,1,1,0,1
-0.9511743100000001,2091,1,1,0,1
-0.94922118,2052,1,1,0,1
-0.94726805,2005,1,1,0,1
-0.9453149200000001,1962,0,1,0,0
-0.94336179,1920,0,0,0,0
-0.94140866,0,0,1,0,0
-0.93945553,0,0,1,1,0
-0.9375024000000001,1871,1,1,0,1
-0.93554927,1858,1,1,0,1
-0.93359614,1851,1,1,0,1
-0.93164301,1853,1,1,0,1
-0.9296898800000001,1862,1,1,0,1
-0.92773675,1873,1,1,0,1
-0.92578362,1885,1,1,0,1
-0.9238304900000001,1895,1,1,0,1
-0.92187736,1903,1,1,0,1
-0.91992423,1913,1,1,0,1
-0.9179711,1924,1,1,0,1
-0.9160179700000001,1931,1,1,0,1
-0.91406484,1939,1,1,0,1
-0.91211171,1946,1,1,0,1
-0.9101585800000001,1949,1,1,0,1
-0.9082054500000001,1949,1,1,0,1
-0.90625232,1944,1,1,0,1
-0.90429919,1938,1,1,0,1
-0.9023460600000001,1930,1,1,0,1
-0.90039293,1925,1,1,0,1
-0.8984398,1922,1,1,0,1
-0.89648667,1916,1,1,0,1
-0.8945335400000001,1911,1,1,0,1
-0.89258041,1910,1,1,0,1
-0.89062728,1915,1,1,0,1
-0.8886741500000001,1929,1,1,0,1
-0.8867210200000001,1941,1,1,0,1
-0.88476789,1949,1,1,0,1
-0.88281476,1955,1,1,0,1
-0.8808616300000001,1961,1,1,0,1
-0.8789085,1969,1,1,0,1
-0.87695537,1981,1,1,0,1
-0.87500224,2006,1,1,0,1
-0.8730491100000001,2057,1,1,0,1
-0.87109598,2138,1,1,0,1
-0.86914285,2258,1,1,0,1
-0.8671897200000001,2423,1,1,0,1
-0.8652365900000001,2645,1,1,0,1
-0.86328346,2917,1,1,0,1
-0.86133033,3236,0,1,0,0
-0.8593772000000001,3456,0,1,0,0
-0.85742407,0,0,0,0,0
-0.85547094,3935,1,1,0,1
-0.85351781,4055,1,1,0,1
-0.8515646800000001,4061,1,1,0,1
-0.84961155,4061,1,1,0,1
-0.84765842,4061,1,1,0,1
-0.8457052900000001,4061,1,1,0,1
-0.84375216,4043,1,1,0,1
-0.84179903,3875,1,1,0,1
-0.8398459,3571,1,1,0,1
-0.8378927700000001,3165,1,1,0,1
-0.83593964,2665,1,1,0,1
-0.83398651,2087,1,1,0,1
-0.83203338,1465,1,1,0,1
-0.8300802500000001,857,1,1,0,1
-0.82812712,305,1,1,0,1
-0.82617399,20,1,1,0,1
-0.8242208600000001,1,1,1,0,1
-0.82226773,0,1,1,0,1
-0.8203146,0,1,1,0,1
-0.81836147,0,1,1,0,1
-0.8164083400000001,0,1,1,0,1
-0.81445521,0,1,1,0,1
-0.81250208,0,1,1,0,1
-0.81054895,0,1,1,0,1
-0.8085958200000001,0,1,1,0,1
-0.80664269,17,1,1,0,1
-0.80468956,119,1,1,0,1
-0.8027364300000001,280,1,1,0,1
-0.8007833,477,1,1,0,1
-0.79883017,694,1,1,0,1
-0.79687704,927,1,1,0,1
-0.7949239100000001,1170,1,1,0,1
-0.79297078,1414,1,1,0,1
-0.79101765,1643,1,1,0,1
-0.78906452,1846,1,1,0,1
-0.7871113900000001,2018,1,1,0,1
-0.78515826,2155,1,1,0,1
-0.78320513,2259,1,1,0,1
-0.7812520000000001,2337,1,1,0,1
-0.77929887,2387,1,1,0,1
-0.77734574,2416,0,0,0,0
-0.77539261,2048,0,0,0,0
-0.7734394800000001,0,0,1,0,0
-0.77148635,2450,1,1,0,1
-0.76953322,2452,1,1,0,1
-0.76758009,2446,1,1,0,1
-0.7656269600000001,2431,1,1,0,1
-0.76367383,2418,1,1,0,1
-0.7617207,2409,1,1,0,1
-0.7597675700000001,2395,1,1,0,1
-0.75781444,2382,1,1,0,1
-0.75586131,2371,1,1,0,1
-0.75390818,2359,1,1,0,1
-0.7519550500000001,2351,1,1,0,1
-0.75000192,2347,1,1,0,1
-0.74804879,2345,1,1,0,1
-0.74609566,2339,1,1,0,1
-0.74414253,2327,1,1,0,1
-0.7421894,2317,1,1,0,1
-0.74023627,2313,1,1,0,1
-0.7382831400000001,2311,1,1,0,1
-0.73633001,2313,1,1,0,1
-0.73437688,2316,1,1,0,1
-0.73242375,2319,1,1,0,1
-0.7304706200000001,2321,1,1,0,1
-0.72851749,2319,1,1,0,1
-0.72656436,2316,1,1,0,1
-0.7246112300000001,2313,1,1,0,1
-0.7226581,2313,1,1,0,1
-0.72070497,2317,1,1,0,1
-0.71875184,2325,1,1,0,1
-0.7167987100000001,2330,1,1,0,1
-0.71484558,2330,1,1,0,1
-0.71289245,2329,1,1,0,1
-0.71093932,2329,1,1,0,1
-0.7089861900000001,2330,1,1,0,1
-0.70703306,2333,1,1,0,1
-0.70507993,2339,1,1,0,1
-0.7031268000000001,2341,1,1,0,1
-0.70117367,2340,1,1,0,1
-0.69922054,2339,1,1,0,1
-0.69726741,2338,1,1,0,1
-0.6953142800000001,2339,0,1,0,0
-0.69336115,2304,0,1,0,0
-0.69140802,2048,0,0,0,0
-0.68945489,0,0,1,1,0
-0.6875017600000001,2347,1,1,0,1
-0.68554863,2347,1,1,0,1
-0.6835955,2343,1,1,0,1
-0.6816423700000001,2339,1,1,0,1
-0.67968924,2335,1,1,0,1
-0.67773611,2334,1,1,0,1
-0.67578298,2334,1,1,0,1
-0.6738298500000001,2337,1,1,0,1
-0.67187672,2341,1,1,0,1
-0.66992359,2347,1,1,0,1
-0.66797046,2351,1,1,0,1
-0.6660173300000001,2349,1,1,0,1
-0.6640642,2345,1,1,0,1
-0.66211107,2341,1,1,0,1
-0.6601579400000001,2342,1,1,0,1
-0.65820481,2348,1,1,0,1
-0.65625168,2356,1,1,0,1
-0.65429855,2366,1,1,0,1
-0.6523454200000001,2382,1,1,0,1
-0.65039229,2402,1,1,0,1
-0.64843916,2425,1,1,0,1
-0.64648603,2443,1,1,0,1
-0.6445329000000001,2447,1,1,0,1
-0.64257977,2443,1,1,0,1
-0.64062664,2431,1,1,0,1
-0.6386735100000001,2422,1,1,0,1
-0.63672038,2420,1,1,0,1
-0.63476725,2422,1,1,0,1
-0.63281412,2429,1,1,0,1
-0.6308609900000001,2442,1,1,0,1
-0.62890786,2457,1,1,0,1
-0.62695473,2469,1,1,0,1
-0.6250016,2482,1,1,0,1
-0.62304847,2498,1,1,0,1
-0.62109534,2514,1,1,0,1
-0.61914221,2527,1,1,0,1
-0.6171890800000001,2532,1,1,0,1
-0.61523595,2527,1,1,0,1
-0.61328282,2527,1,1,0,1
-0.61132969,2532,0,1,0,0
-0.6093765600000001,2432,0,1,0,0
-0.60742343,0,0,0,0,0
-0.6054703,2539,1,1,0,1
-0.60351717,2535,1,1,0,1
-0.60156404,2527,1,1,0,1
-0.59961091,2519,1,1,0,1
-0.59765778,2511,1,1,0,1
-0.5957046500000001,2507,1,1,0,1
-0.59375152,2503,1,1,0,1
-0.59179839,2500,1,1,0,1
-0.58984526,2501,1,1,0,1
-0.5878921300000001,2500,1,1,0,1
-0.585939,2499,1,1,0,1
-0.58398587,2494,1,1,0,1
-0.58203274,2486,1,1,0,1
-0.58007961,2473,1,1,0,1
-0.57812648,2455,1,1,0,1
-0.57617335,2436,1,1,0,1
-0.5742202200000001,2410,1,1,0,1
-0.57226709,2389,1,1,0,1
-0.57031396,2370,1,1,0,1
-0.56836083,2351,1,1,0,1
-0.5664077000000001,2335,1,1,0,1
-0.56445457,2322,1,1,0,1
-0.56250144,2313,1,1,0,1
-0.56054831,2307,1,1,0,1
-0.55859518,2301,1,1,0,1
-0.55664205,2298,1,1,0,1
-0.55468892,2286,1,1,0,1
-0.5527357900000001,2263,1,1,0,1
-0.55078266,2237,1,1,0,1
-0.54882953,2216,1,1,0,1
-0.5468764,2199,1,1,0,1
-0.5449232700000001,2185,1,1,0,1
-0.54297014,2174,1,1,0,1
-0.54101701,2167,1,1,0,1
-0.5390638800000001,2154,1,1,0,1
-0.53711075,2129,1,1,0,1
-0.53515762,2098,1,1,0,1
-0.53320449,2065,1,1,0,1
-0.5312513600000001,2029,1,1,0,1
-0.52929823,1993,1,1,0,1
-0.5273451,1936,0,1,0,0
-0.52539197,1536,0,1,0,0
-0.5234388400000001,0,0,1,0,0
-0.52148571,1842,1,1,0,1
-0.51953258,1801,1,1,0,1
-0.5175794500000001,1772,1,1,0,1
-0.51562632,1749,1,1,0,1
-0.51367319,1732,1,1,0,1
-0.51172006,1721,1,1,0,1
-0.5097669300000001,1711,1,1,0,1
-0.5078138,1702,1,1,0,1
-0.50586067,1693,1,1,0,1
-0.50390754,1689,1,1,0,1
-0.50195441,1689,1,1,0,1
-0.50000128,1691,1,1,0,1
-0.49804815,1699,1,1,0,1
-0.49609502,1707,1,1,0,1
-0.49414189,1708,1,1,0,1
-0.49218876,1709,1,1,0,1
-0.49023563,1704,1,1,0,1
-0.4882825,1695,1,1,0,1
-0.48632937,1690,1,1,0,1
-0.48437624,1687,1,1,0,1
-0.48242311,1683,1,1,0,1
-0.48046998,1673,1,1,0,1
-0.47851685,1659,1,1,0,1
-0.47656372,1653,1,1,0,1
-0.47461059,1655,1,1,0,1
-0.47265746,1668,1,1,0,1
-0.47070433,1681,1,1,0,1
-0.4687512,1686,1,1,0,1
-0.46679807,1685,1,1,0,1
-0.46484494,1682,1,1,0,1
-0.46289181,1679,1,1,0,1
-0.46093868,1684,1,1,0,1
-0.45898555,1694,1,1,0,1
-0.45703242,1709,1,1,0,1
-0.45507929,1725,1,1,0,1
-0.45312616,1741,1,1,0,1
-0.45117303,1750,1,1,0,1
-0.4492199,1757,1,1,0,1
-0.44726677,1767,1,1,0,1
-0.44531364,1778,0,0,0,0
-0.44336051,1760,0,1,0,0
-0.44140738,0,0,1,0,0
-0.43945425,0,0,1,1,0
-0.43750112,1787,1,1,0,1
-0.43554799,1788,1,1,0,1
-0.43359486,1791,1,1,0,1
-0.43164173,1794,1,1,0,1
-0.4296886,1795,1,1,0,1
-0.42773547,1798,1,1,0,1
-0.42578234,1801,1,1,0,1
-0.42382921,1806,1,1,0,1
-0.42187608,1811,1,1,0,1
-0.41992295,1818,1,1,0,1
-0.41796982,1822,1,1,0,1
-0.41601669,1822,1,1,0,1
-0.41406356,1828,1,1,0,1
-0.41211043,1831,1,1,0,1
-0.4101573,1832,1,1,0,1
-0.40820417,1833,1,1,0,1
-0.40625104,1843,1,1,0,1
-0.40429791,1855,1,1,0,1
-0.40234478,1865,1,1,0,1
-0.40039165,1869,1,1,0,1
-0.39843852,1868,1,1,0,1
-0.39648539,1860,1,1,0,1
-0.39453226,1842,1,1,0,1
-0.39257913,1828,1,1,0,1
-0.390626,1820,1,1,0,1
-0.38867287,1820,1,1,0,1
-0.38671974,1819,1,1,0,1
-0.38476661,1828,1,1,0,1
-0.38281348,1846,1,1,0,1
-0.38086035,1862,1,1,0,1
-0.37890722,1866,1,1,0,1
-0.37695409,1867,1,1,0,1
-0.37500096,1877,1,1,0,1
-0.37304783,1885,1,1,0,1
-0.3710947,1883,1,1,0,1
-0.36914157,1881,1,1,0,1
-0.36718844,1883,1,1,0,1
-0.36523531,1889,1,1,0,1
-0.36328218,1891,1,1,0,1
-0.36132905,1884,0,0,0,0
-0.35937592,1792,0,0,0,0
-0.35742279,0,0,0,0,0
-0.35546966,1870,1,1,0,1
-0.35351653,1863,1,1,0,1
-0.3515634,1859,1,1,0,1
-0.34961027,1861,1,1,0,1
-0.34765714,1867,1,1,0,1
-0.34570401,1879,1,1,0,1
-0.34375088,1895,1,1,0,1
-0.34179775,1913,1,1,0,1
-0.33984462,1927,1,1,0,1
-0.33789149,1931,1,1,0,1
-0.33593836,1927,1,1,0,1
-0.33398523,1917,1,1,0,1
-0.3320321,1907,1,1,0,1
-0.33007897,1898,1,1,0,1
-0.32812584,1897,1,1,0,1
-0.32617271,1901,1,1,0,1
-0.32421958,1906,1,1,0,1
-0.32226645,1913,1,1,0,1
-0.32031332,1927,1,1,0,1
-0.31836019,1942,1,1,0,1
-0.31640706,1949,1,1,0,1
-0.31445393,1939,1,1,0,1
-0.3125008,1928,1,1,0,1
-0.31054767,1915,1,1,0,1
-0.30859454,1903,1,1,0,1
-0.30664141,1901,1,1,0,1
-0.30468828,1899,1,1,0,1
-0.30273515,1885,1,1,0,1
-0.30078202,1871,1,1,0,1
-0.29882889,1874,1,1,0,1
-0.29687576,1892,1,1,0,1
-0.29492263,1915,1,1,0,1
-0.2929695,1945,1,1,0,1
-0.29101637,1970,1,1,0,1
-0.28906324,1993,1,1,0,1
-0.28711011,2003,1,1,0,1
-0.28515698,1999,1,1,0,1
-0.28320385,1987,1,1,0,1
-0.28125072,1967,1,1,0,1
-0.27929759,1946,1,0,0,1
-0.27734446,1920,0,1,0,0
-0.27539133,1536,0,1,0,0
-0.2734382,0,0,1,1,0
-0.27148507,1907,1,1,0,1
-0.26953194,1909,1,1,0,1
-0.26757881,1909,1,1,0,1
-0.26562568,1899,1,1,0,1
-0.26367255,1890,1,1,0,1
-0.26171942,1882,1,1,0,1
-0.25976629,1893,1,1,0,1
-0.25781316,1924,1,1,0,1
-0.25586003,1963,1,1,0,1
-0.2539069,2001,1,1,0,1
-0.25195377,2027,1,1,0,1
-0.25000064,2034,1,1,0,1
-0.24804751,2023,1,1,0,1
-0.24609438,2003,1,1,0,1
-0.24414125,1977,1,1,0,1
-0.24218812,1950,1,1,0,1
-0.24023499,1933,1,1,0,1
-0.23828186,1918,1,1,0,1
-0.23632873,1930,1,1,0,1
-0.2343756,1955,1,1,0,1
-0.23242247,1973,1,1,0,1
-0.23046934,1977,1,1,0,1
-0.22851621,1979,1,1,0,1
-0.22656308,1981,1,1,0,1
-0.22460995,1989,1,1,0,1
-0.22265682,1998,1,1,0,1
-0.22070369,2003,1,1,0,1
-0.21875056,1998,1,1,0,1
-0.21679743,1990,1,1,0,1
-0.2148443,1981,1,1,0,1
-0.21289117,1974,1,1,0,1
-0.21093804,1969,1,1,0,1
-0.20898491,1959,1,1,0,1
-0.20703178,1954,1,1,0,1
-0.20507865,1955,1,1,0,1
-0.20312552,1963,1,1,0,1
-0.20117239,1981,1,1,0,1
-0.19921926,2006,1,1,0,1
-0.19726613,2029,1,1,0,1
-0.195313,2053,1,1,0,1
-0.19335987,2048,0,0,0,0
-0.19140674,2048,0,0,0,0
-0.18945361,0,0,1,1,0
-0.18750048,2063,1,1,0,1
-0.18554735,2042,1,1,0,1
-0.18359422,2017,1,1,0,1
-0.18164109,1995,1,1,0,1
-0.17968796,1977,1,1,0,1
-0.17773483,1955,1,1,0,1
-0.1757817,1935,1,1,0,1
-0.17382857,1932,1,1,0,1
-0.17187544,1946,1,1,0,1
-0.16992231,1970,1,1,0,1
-0.16796918,1989,1,1,0,1
-0.16601605,2002,1,1,0,1
-0.16406292,2013,1,1,0,1
-0.16210979,2019,1,1,0,1
-0.16015666,2039,1,1,0,1
-0.15820353,2061,1,1,0,1
-0.1562504,2070,1,1,0,1
-0.15429727,2076,1,1,0,1
-0.15234414,2085,1,1,0,1
-0.15039101,2103,1,1,0,1
-0.14843788,2118,1,1,0,1
-0.14648475,2141,1,1,0,1
-0.14453162,2165,1,1,0,1
-0.14257849,2181,1,1,0,1
-0.14062536,2183,1,1,0,1
-0.13867223,2171,1,1,0,1
-0.1367191,2149,1,1,0,1
-0.13476597,2125,1,1,0,1
-0.13281284,2102,1,1,0,1
-0.13085971,2089,1,1,0,1
-0.12890658,2087,1,1,0,1
-0.12695345,2090,1,1,0,1
-0.12500032,2089,1,1,0,1
-0.12304719,2088,1,1,0,1
-0.12109406,2091,1,1,0,1
-0.11914093,2101,1,1,0,1
-0.1171878,2109,1,1,0,1
-0.11523467,2110,1,1,0,1
-0.11328154,2121,1,1,0,1
-0.11132841,2132,0,0,0,0
-0.10937528,2048,0,1,0,0
-0.10742215,0,0,0,0,0
-0.10546902,2165,1,1,0,1
-0.10351589,2170,1,1,0,1
-0.10156276,2181,1,1,0,1
-0.09960963,2193,1,1,0,1
-0.09765650000000001,2205,1,1,0,1
-0.09570337000000001,2211,1,1,0,1
-0.09375024,2218,1,1,0,1
-0.09179711,2218,1,1,0,1
-0.08984398,2217,1,1,0,1
-0.08789085000000001,2222,1,1,0,1
-0.08593772000000001,2219,1,1,0,1
-0.08398459,2196,1,1,0,1
-0.08203146,2167,1,1,0,1
-0.08007833,2138,1,1,0,1
-0.07812520000000001,2105,1,1,0,1
-0.07617207000000001,2082,1,1,0,1
-0.07421894,2053,1,1,0,1
-0.07226581,2029,1,1,0,1
-0.07031268,2020,1,1,0,1
-0.06835955000000001,2019,1,1,0,1
-0.06640642000000001,2013,1,1,0,1
-0.06445329,2002,1,1,0,1
-0.06250016,1988,1,1,0,1
-0.06054703,1975,1,1,0,1
-0.0585939,1973,1,1,0,1
-0.05664077,1974,1,1,0,1
-0.05468764,1966,1,1,0,1
-0.05273451,1953,1,1,0,1
-0.05078138,1943,1,1,0,1
-0.04882825,1942,1,1,0,1
-0.04687512,1934,1,1,0,1
-0.04492199,1929,1,1,0,1
-0.04296886,1930,1,1,0,1
-0.04101573,1934,1,1,0,1
-0.0390626,1943,1,1,0,1
-0.03710947,1955,1,1,0,1
-0.03515634,1962,1,1,0,1
-0.03320321,1963,1,1,0,1
-0.03125008,1955,1,1,0,1
-0.02929695,1958,1,0,0,1
-0.02734382,1968,0,0,0,0
-0.02539069,1536,0,1,0,0
-0.02343756,0,0,1,1,0
-0.02148443,1995,1,1,0,1
-0.0195313,1993,1,1,0,1
-0.01757817,1994,1,1,0,1
-0.01562504,1999,1,1,0,1
-0.01367191,2006,1,1,0,1
-0.01171878,2018,1,1,0,1
-0.009765650000000001,2031,1,1,0,1
-0.00781252,2041,1,1,0,1
-0.00585939,2042,1,1,0,1
-0.00390626,2042,1,1,0,1
-0.00195313,2035,1,1,0,1
0,2033,1,1,0,1
0.00195313,2035,1,1,0,1
0.00390626,2045,1,1,0,1
0.00585939,2061,1,1,0,1
0.00781252,2086,1,1,0,1
0.009765650000000001,2130,1,1,0,1
0.01171878,2195,1,1,0,1
0.01367191,2275,1,1,0,1
0.01562504,2385,1,1,0,1
0.01757817,2525,1,1,0,1
0.0195313,2698,1,1,0,1
0.02148443,2909,1,1,0,1
0.02343756,3157,1,1,0,1
0.02539069,3421,1,1,0,1
0.02734382,3683,1,1,0,1
0.02929695,3900,1,1,0,1
0.03125008,4018,1,1,0,1
0.03320321,4003,1,1,0,1
0.03515634,3878,1,1,0,1
0.03710947,3657,1,1,0,1
0.0390626,3355,1,1,0,1
0.04101573,2995,1,1,0,1
0.04296886,2594,1,1,0,1
0.04492199,2137,1,1,0,1
0.04687512,1623,1,1,0,1
0.04882825,1091,1,1,0,1
0.05078138,583,1,1,0,1
0.05273451,140,1,1,0,1
0.05468764,7,1,1,0,1
0.05664077,0,0,0,0,0
0.0585939,0,0,0,0,0
0.06054703,0,0,1,1,0
0.06250016,0,1,1,0,1
0.06445329,0,1,1,0,1
0.06640642000000001,0,1,1,0,1
0.06835955000000001,0,1,1,0,1
0.07031268,0,1,1,0,1
0.07226581,37,1,1,0,1
0.07421894,134,1,1,0,1
0.07617207000000001,266,1,1,0,1
0.07812520000000001,419,1,1,0,1
0.08007833,585,1,1,0,1
0.08203146,757,1,1,0,1
0.08398459,940,1,1,0,1
0.08593772000000001,1126,1,1,0,1
0.08789085000000001,1306,1,1,0,1
0.08984398,1470,1,1,0,1
0.09179711,1626,1,1,0,1
0.09375024,1775,1,1,0,1
0.09570337000000001,1919,1,1,0,1
0.09765650000000001,2060,1,1,0,1
0.09960963,2185,1,1,0,1
0.10156276,2281,1,1,0,1
0.10351589,2358,1,1,0,1
0.10546902,2426,1,1,0,1
0.10742215,2478,1,1,0,1
0.10937528,2510,1,1,0,1
0.11132841,2517,1,1,0,1
0.11328154,2511,1,1,0,1
0.11523467,2506,1,1,0,1
0.1171878,2493,1,1,0,1
0.11914093,2474,1,1,0,1
0.12109406,2461,1,1,0,1
0.12304719,2453,1,1,0,1
0.12500032,2445,1,1,0,1
0.12695345,2435,1,1,0,1
0.12890658,2422,1,1,0,1
0.13085971,2417,1,1,0,1
0.13281284,2419,1,1,0,1
0.13476597,2419,1,1,0,1
0.1367191,2423,1,1,0,1
0.13867223,2430,0,1,0,0
0.14062536,2432,0,0,0,0
0.14257849,0,0,1,0,0
0.14453162,2439,1,1,0,1
0.14648475,2446,1,1,0,1
0.14843788,2453,1,1,0,1
0.15039101,2447,1,1,0,1
0.15234414,2437,1,1,0,1
0.15429727,2425,1,1,0,1
0.1562504,2412,1,1,0,1
0.15820353,2391,1,1,0,1
0.16015666,2375,1,1,0,1
0.16210979,2365,1,1,0,1
0.16406292,2361,1,1,0,1
0.16601605,2354,1,1,0,1
0.16796918,2341,1,1,0,1
0.16992231,2331,1,1,0,1
0.17187544,2326,1,1,0,1
0.17382857,2319,1,1,0,1
0.1757817,2317,1,1,0,1
0.17773483,2319,1,1,0,1
0.17968796,2322,1,1,0,1
0.18164109,2324,1,1,0,1
0.18359422,2325,1,1,0,1
0.18554735,2328,1,1,0,1
0.18750048,2338,1,1,0,1
0.18945361,2346,1,1,0,1
0.19140674,2342,1,1,0,1
0.19335987,2337,1,1,0,1
0.195313,2327,1,1,0,1
0.19726613,2321,1,1,0,1
0.19921926,2325,1,1,0,1
0.20117239,2331,1,1,0,1
0.20312552,2340,1,1,0,1
0.20507865,2347,1,1,0,1
0.20703178,2351,1,1,0,1
0.20898491,2362,1,1,0,1
0.21093804,2370,1,1,0,1
0.21289117,2367,1,1,0,1
0.2148443,2363,1,1,0,1
0.21679743,2349,1,1,0,1
0.21875056,2333,1,1,0,1
0.22070369,2326,1,0,0,1
0.22265682,2320,0,0,0,0
0.22460995,2304,0,1,0,0
0.22656308,0,0,1,1,0
0.22851621,2359,1,1,0,1
0.23046934,2375,1,1,0,1
0.23242247,2379,1,1,0,1
0.2343756,2386,1,1,0,1
0.23632873,2395,1,1,0,1
0.23828186,2397,1,1,0,1
0.24023499,2395,1,1,0,1
0.24218812,2396,1,1,0,1
0.24414125,2402,1,1,0,1
0.24609438,2402,1,1,0,1
0.24804751,2391,1,1,0,1
0.25000064,2387,1,1,0,1
0.25195377,2383,1,1,0,1
0.2539069,2385,1,1,0,1
0.25586003,2396,1,1,0,1
0.25781316,2419,1,1,0,1
0.25976629,2439,1,1,0,1
0.26171942,2450,1,1,0,1
0.26367255,2455,1,1,0,1
0.26562568,2451,1,1,0,1
0.26757881,2452,1,1,0,1
0.26953194,2453,1,1,0,1
0.27148507,2451,1,1,0,1
0.2734382,2441,1,1,0,1
0.27539133,2421,1,1,0,1
0.27734446,2402,1,1,0,1
0.27929759,2397,1,1,0,1
0.28125072,2406,1,1,0,1
0.28320385,2419,1,1,0,1
0.28515698,2426,1,1,0,1
0.28711011,2428,1,1,0,1
0.28906324,2435,1,1,0,1
0.29101637,2429,1,1,0,1
0.2929695,2421,1,1,0,1
0.29492263,2410,1,1,0,1
0.29687576,2413,1,1,0,1
0.29882889,2423,1,1,0,1
0.30078202,2435,1,1,0,1
0.30273515,2439,1,1,0,1
0.30468828,2434,1,0,0,1
0.30664141,2400,0,1,0,0
0.30859454,2048,0,0,0,0
0.31054767,0,0,1,1,0
0.3125008,2397,1,1,0,1
0.31445393,2387,1,1,0,1
0.31640706,2376,1,1,0,1
0.31836019,2357,1,1,0,1
0.32031332,2334,1,1,0,1
0.32226645,2325,1,1,0,1
0.32421958,2325,1,1,0,1
0.32617271,2323,1,1,0,1
0.32812584,2310,1,1,0,1
0.33007897,2293,1,1,0,1
0.3320321,2268,1,1,0,1
0.33398523,2233,1,1,0,1
0.33593836,2193,1,1,0,1
0.33789149,2162,1,1,0,1
0.33984462,2135,1,1,0,1
0.34179775,2106,1,1,0,1
0.34375088,2070,1,1,0,1
0.34570401,2023,1,1,0,1
0.34765714,1978,1,1,0,1
0.34961027,1919,1,1,0,1
0.3515634,1873,1,1,0,1
0.35351653,1853,1,1,0,1
0.35546966,1846,1,1,0,1
0.35742279,1829,1,1,0,1
0.35937592,1813,1,1,0,1
0.36132905,1807,1,1,0,1
0.36328218,1803,1,1,0,1
0.36523531,1787,1,1,0,1
0.36718844,1757,1,1,0,1
0.36914157,1718,1,1,0,1
0.3710947,1677,1,1,0,1
0.37304783,1647,1,1,0,1
0.37500096,1628,1,1,0,1
0.37695409,1614,1,1,0,1
0.37890722,1607,1,1,0,1
0.38086035,1599,1,1,0,1
0.38281348,1583,1,1,0,1
0.38476661,1561,1,1,0,1
0.38671974,1548,1,1,0,1
0.38867287,1544,0,0,0,0
0.390626,1536,0,0,0,0
0.39257913,0,0,0,0,0
0.39453226,0,0,1,1,0
0.39648539,1546,1,1,0,1
0.39843852,1559,1,1,0,1
0.40039165,1561,1,1,0,1
0.40234478,1553,1,1,0,1
0.40429791,1553,1,1,0,1
0.40625104,1549,1,1,0,1
0.40820417,1551,1,1,0,1
0.4101573,1562,1,1,0,1
0.41211043,1579,1,1,0,1
0.41406356,1589,1,1,0,1
0.41601669,1597,1,1,0,1
0.41796982,1602,1,1,0,1
0.41992295,1610,1,1,0,1
0.42187608,1622,1,1,0,1
0.42382921,1633,1,1,0,1
0.42578234,1642,1,1,0,1
0.42773547,1644,1,1,0,1
0.4296886,1643,1,1,0,1
0.43164173,1634,1,1,0,1
0.43359486,1626,1,1,0,1
0.43554799,1626,1,1,0,1
0.43750112,1628,1,1,0,1
0.43945425,1629,1,1,0,1
0.44140738,1635,1,1,0,1
0.44336051,1643,1,1,0,1
0.44531364,1646,1,1,0,1
0.44726677,1659,1,1,0,1
0.4492199,1679,1,1,0,1
0.45117303,1693,1,1,0,1
0.45312616,1701,1,1,0,1
0.45507929,1699,1,1,0,1
0.45703242,1693,1,1,0,1
0.45898555,1683,1,1,0,1
0.46093868,1678,1,1,0,1
0.46289181,1689,1,1,0,1
0.46484494,1706,1,1,0,1
0.46679807,1719,1,1,0,1
0.4687512,1730,1,1,0,1
0.47070433,1732,1,0,0,1
0.47265746,1720,0,0,0,0
0.47461059,1536,0,0,0,0
0.47656372,0,0,1,1,0
0.47851685,1729,1,1,0,1
0.48046998,1743,1,1,0,1
0.48242311,1755,1,1,0,1
0.48437624,1759,1,1,0,1
0.48632937,1759,1,1,0,1
0.4882825,1759,1,1,0,1
0.49023563,1753,1,1,0,1
0.49218876,1741,1,1,0,1
0.49414189,1746,1,1,0,1
0.49609502,1759,1,1,0,1
0.49804815,1767,1,1,0,1
0.50000128,1771,1,1,0,1
0.50195441,1769,1,1,0,1
0.50390754,1771,1,1,0,1
0.50586067,1778,1,1,0,1
0.5078138,1781,1,1,0,1
0.5097669300000001,1787,1,1,0,1
0.51172006,1795,1,1,0,1
0.51367319,1798,1,1,0,1
0.51562632,1798,1,1,0,1
0.5175794500000001,1802,1,1,0,1
0.51953258,1815,1,1,0,1
0.52148571,1825,1,1,0,1
0.5234388400000001,1818,1,1,0,1
0.52539197,1803,1,1,0,1
0.5273451,1786,1,1,0,1
0.52929823,1786,1,1,0,1
0.5312513600000001,1797,1,1,0,1
0.53320449,1807,1,1,0,1
0.53515762,1813,1,1,0,1
0.53711075,1810,1,1,0,1
0.5390638800000001,1805,1,1,0,1
0.54101701,1803,1,1,0,1
0.54297014,1805,1,1,0,1
0.5449232700000001,1803,1,1,0,1
0.5468764,1797,1,1,0,1
0.54882953,1798,1,1,0,1
0.55078266,1799,1,1,0,1
0.5527357900000001,1803,1,1,0,1
