#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2ABB
#Date Time: 2024-08-27 21:14:12.434
#Sample rate: 500Hz
#Samples: 4096

Time (s),Data,DV,MISO,MOSI,SCK
-1.098,2047,1,1,0,1
-1.096,2047,1,1,0,1
-1.094,0,1,1,0,1
-1.092,0,1,1,0,1
-1.09,1191,1,1,0,1
-1.088,2047,1,1,0,1
-1.086,1266,1,1,0,1
-1.084,0,1,1,0,1
-1.082,1756,1,1,0,1
-1.08,2047,1,1,0,1
-1.078,1081,1,1,0,1
-1.076,0,1,1,0,1
-1.074,97,1,1,0,1
-1.072,2047,1,1,0,1
-1.07,2047,1,1,0,1
-1.068,0,1,1,0,1
-1.066,484,1,1,0,1
-1.064,2047,1,1,0,1
-1.062,2047,1,1,0,1
-1.06,0,1,1,0,1
-1.058,0,1,1,0,1
-1.056,2047,1,1,0,1
-1.054,2047,1,1,0,1
-1.052,0,1,1,0,1
-1.05,0,1,1,0,1
-1.048,2047,1,1,0,1
-1.046,2047,1,1,0,1
-1.044,0,1,1,0,1
-1.042,0,1,1,0,1
-1.04,1061,1,1,0,1
-1.038,2047,1,1,0,1
-1.036,1316,1,1,0,1
-1.034,0,1,1,0,1
-1.032,1659,1,1,0,1
-1.03,2047,1,1,0,1
-1.028,1048,1,1,0,1
-1.026,0,1,1,0,1
-1.024,0,1,1,0,1
-1.022,2047,1,1,0,1
-1.02,2047,1,1,0,1
-1.018,0,1,1,0,1
-1.016,438,1,1,0,1
-1.014,2047,1,1,0,1
-1.012,2047,1,1,0,1
-1.01,0,1,1,0,1
-1.008,0,1,1,0,1
-1.006,2047,1,1,0,1
-1.004,2047,1,1,0,1
-1.002,0,1,1,0,1
-1,0,1,1,0,1
-0.998,2047,1,1,0,1
-0.996,2047,1,1,0,1
-0.994,0,1,1,0,1
-0.992,0,1,1,0,1
-0.99,1020,1,1,0,1
-0.988,2047,1,1,0,1
-0.986,1420,1,1,0,1
-0.984,0,1,1,0,1
-0.982,1655,1,1,0,1
-0.98,2047,1,1,0,1
-0.978,1085,1,1,0,1
-0.976,0,1,1,0,1
-0.974,0,1,1,0,1
-0.972,2047,1,1,0,1
-0.97,2047,1,1,0,1
-0.968,0,1,1,0,1
-0.966,435,1,1,0,1
-0.964,2047,1,1,0,1
-0.962,2047,1,1,0,1
-0.96,0,1,1,0,1
-0.958,0,1,1,0,1
-0.956,2037,1,1,0,1
-0.954,2047,1,1,0,1
-0.952,0,1,1,0,1
-0.95,0,1,1,0,1
-0.948,2047,1,1,0,1
-0.946,2047,1,1,0,1
-0.944,0,1,1,0,1
-0.9419999999999999,0,1,1,0,1
-0.9399999999999999,997,1,1,0,1
